work_id,duplicate_score,is_duplicate_flagged,duplicate_group_id,duplicate_group_size,best_match_work_id,geo_cluster_id,semantic_similarity,cost_similarity,date_proximity,geo_proximity,geo_distance_km,geo_precision_pair
R_303461,0.8382693343162536,True,11174,11,R_303458,285,0.94594425,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303462,0.0,False,-1,1,,285,,,,,,
R_303463,0.84689084815979,True,11174,11,R_303456,285,0.9616197,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303466,0.0,False,-1,1,,285,,,,,,
R_303470,0.0,False,-1,1,,75,,,,,,
R_303476,0.0,False,-1,1,,166,,,,,,
R_303490,0.784289222240448,True,12748,36,R_303528,272,0.8477986,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303494,0.8253601603507995,True,12007,74,R_303509,272,0.92247295,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303497,0.7736394815444946,True,12748,36,R_303586,272,0.8284354,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303499,0.8013987653255462,True,12748,36,R_303591,272,0.87890685,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303505,0.8245551996231079,True,12748,36,R_303589,272,0.9210095,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303506,0.8205066137313842,True,12748,36,R_303533,272,0.91364837,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303509,0.8253601603507995,True,12007,74,R_303494,272,0.92247295,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303510,0.7760312371253967,True,12748,36,R_303698,272,0.83278406,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303512,0.0,False,-1,1,,285,,,,,,
R_303513,0.7764920406341552,True,12748,36,R_303531,272,0.83362186,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303514,0.0,False,-1,1,,285,,,,,,
R_303518,0.8258229308128356,True,12748,36,R_303528,272,0.92331445,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303519,0.7852724902629852,True,12007,74,R_303660,272,0.8495863,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303522,0.7322772281169891,True,12751,10,R_300353,285,0.8623222,0.8333333333333333,0.7333333333333334,1.0,0.0,coarse_region_centroid
R_303523,0.8018543832302093,True,12748,36,R_303657,272,0.87973523,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303524,0.0,False,-1,1,,285,,,,,,
R_303525,0.8327295594215393,True,12748,36,R_303528,272,0.9358719,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303526,0.8144091181755065,True,12748,36,R_303569,272,0.902562,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303528,0.8430488519668579,True,12748,36,R_303585,272,0.9546343,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303530,0.0,False,-1,1,,268,,,,,,
R_303531,0.8209038190841674,True,12748,36,R_303591,272,0.91437054,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303532,0.0,False,-1,1,,268,,,,,,
R_303533,0.8222657256126403,True,12748,36,R_303528,272,0.91684675,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303534,0.7970826141834259,True,12755,11,R_303535,174,0.8710593,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303535,0.7970826141834259,True,12755,11,R_303534,174,0.8710593,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303536,0.7956341021060943,True,12756,2,R_303543,174,0.8684256,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303537,0.7350773687058111,True,9281,51,R_302618,352,0.8084668,0.862103046026538,1.0,1.0,0.0,coarse_region_centroid
R_303538,0.0,False,-1,1,,174,,,,,,
R_303539,0.770665776014328,True,12755,11,R_303534,174,0.8230287,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303540,0.6720243990077663,True,9281,51,R_302640,352,0.73318964,0.7538504932592752,1.0,1.0,0.0,coarse_region_centroid
R_303541,0.0,False,-1,1,,174,,,,,,
R_303542,0.6770454937386979,True,12733,3,R_302625,352,0.76819503,0.6826910383346028,1.0,1.0,0.0,coarse_region_centroid
R_303543,0.7956341021060943,True,12756,2,R_303536,174,0.8684256,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303544,0.7585549001801665,True,9281,51,R_303554,352,0.8142013,0.9637209535184774,1.0,1.0,0.0,coarse_region_centroid
R_303545,0.7241149524824781,True,12735,2,R_302629,352,0.7444551,0.9833231504643772,1.0,1.0,0.0,coarse_region_centroid
R_303546,0.8013332856496175,True,12755,11,R_303547,174,0.9999999,0.6666666666666666,1.0,1.0,0.0,coarse_region_centroid
R_303547,0.804632078886032,True,12755,11,R_303551,174,0.8847856,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303548,0.713144976392404,True,9281,51,R_302623,352,0.7729059,0.8502336800844263,1.0,1.0,0.0,coarse_region_centroid
R_303549,0.8679999523162841,True,12755,11,R_303551,174,0.9999999,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303550,0.7792586424034592,True,9281,51,R_303552,352,0.85362667,0.9588198588697894,1.0,1.0,0.0,coarse_region_centroid
R_303551,0.8679999523162841,True,12755,11,R_303549,174,0.9999999,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303552,0.7792586424034592,True,9281,51,R_303550,352,0.85362667,0.9588198588697894,1.0,1.0,0.0,coarse_region_centroid
R_303553,0.8679999523162841,True,12755,11,R_303555,174,0.99999994,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303554,0.7624792615225378,True,9281,51,R_302641,352,0.82201445,0.9618564778817011,1.0,1.0,0.0,coarse_region_centroid
R_303555,0.8679999523162841,True,12755,11,R_303553,174,0.99999994,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303556,0.0,False,-1,1,,352,,,,,,
R_303557,0.8680000119209289,True,12755,11,R_303558,174,1.0,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303558,0.8680000119209289,True,12755,11,R_303557,174,1.0,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303559,0.793809246301651,True,12007,74,R_303660,272,0.8651077,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303560,0.0,False,-1,1,,272,,,,,,
R_303561,0.7758783512115478,True,12761,5,R_303562,310,0.83250606,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303562,0.7770961933135986,True,12761,5,R_303563,310,0.8347203,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303563,0.7770961933135986,True,12761,5,R_303562,310,0.8347203,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303564,0.764597009897232,True,12761,5,R_303561,310,0.81199455,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303565,0.7154246978759765,True,12761,5,R_303562,310,0.7225903,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303566,0.0,False,-1,1,,310,,,,,,
R_303567,0.0,False,-1,1,,310,,,,,,
R_303568,0.8275833121405707,True,12007,74,R_303932,272,0.93055546,1.0,0.9777777777777777,1.0,0.0,coarse_region_centroid
R_303569,0.8309508972167968,True,12748,36,R_303586,272,0.93263793,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303583,0.0,False,-1,1,,310,,,,,,
R_303585,0.8430488519668579,True,12748,36,R_303528,272,0.9546343,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303586,0.8309508972167968,True,12748,36,R_303569,272,0.93263793,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303587,0.7752000205516815,True,12748,36,R_303589,272,0.8312727,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303588,0.0,False,-1,1,,272,,,,,,
R_303589,0.8245551996231079,True,12748,36,R_303505,272,0.9210095,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303590,0.754137366162406,True,7100,37,R_303182,272,0.7970174,1.0,0.9777777777777777,1.0,0.0,coarse_region_centroid
R_303591,0.837565463066101,True,12748,36,R_303698,272,0.9446644,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303592,0.0,False,-1,1,,166,,,,,,
R_303593,0.722246646033393,True,7100,37,R_303152,272,0.7390343,1.0,0.9777777777777777,1.0,0.0,coarse_region_centroid
R_303604,0.0,False,-1,1,,75,,,,,,
R_303605,0.674056146091885,True,12768,2,R_300231,285,0.69990003,1.0,0.7111111111111111,1.0,0.0,coarse_region_centroid
R_303607,0.0,False,-1,1,,285,,,,,,
R_303609,0.8059148602485656,True,12007,74,R_303568,272,0.8871179,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303610,0.7704477124214172,True,12007,74,R_303612,272,0.8226322,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303611,0.8096001856327056,True,11174,11,R_303461,285,0.8938185,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303612,0.7704477124214172,True,12007,74,R_303610,272,0.8226322,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303613,0.0,False,-1,1,,265,,,,,,
R_303614,0.8680000119209289,True,12771,15,R_303626,265,1.0,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303615,0.8680000119209289,True,12771,15,R_303619,265,1.0,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303616,0.7879441301822663,True,6427,29,R_301100,265,0.8908075,1.0,0.8,1.0,0.0,coarse_region_centroid
R_303617,0.7680000119209289,True,6422,18,R_200805,265,1.0,1.0,0.0,1.0,0.0,coarse_region_centroid
R_303618,0.7174632005691528,True,12772,8,R_209152,265,0.9081149,1.0,0.0,1.0,0.0,coarse_region_centroid
R_303619,0.8680000119209289,True,12771,15,R_303615,265,1.0,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303620,0.6857119255065918,True,12773,6,R_209170,265,0.8503853,1.0,0.0,1.0,0.0,coarse_region_centroid
R_303621,0.6728136293888092,True,12774,3,R_270345,265,0.82693386,1.0,0.0,1.0,0.0,coarse_region_centroid
R_303622,0.0,False,-1,1,,265,,,,,,
R_303623,0.668000011920929,True,12774,3,R_303621,265,1.0,0.0,1.0,1.0,0.0,coarse_region_centroid
R_303624,0.6953352236217922,True,12776,2,R_298185,265,0.7749529,1.0,0.5111111111111111,1.0,0.0,coarse_region_centroid
R_303625,0.7346973829269409,True,12771,15,R_303626,265,0.7576316,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303626,0.8680000119209289,True,12771,15,R_303614,265,1.0,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303631,0.7442691317664252,True,12777,2,R_303287,285,0.77907515,1.0,0.9777777777777777,1.0,0.0,coarse_region_centroid
R_303632,0.7672493867874145,True,12007,74,R_303610,272,0.81681705,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303633,0.0,False,-1,1,,265,,,,,,
R_303634,0.7929282896518707,True,12007,74,R_303660,272,0.86350596,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303635,0.0,False,-1,1,,272,,,,,,
R_303636,0.7958882144557105,True,12007,74,R_303932,272,0.872928,1.0,0.9777777777777777,1.0,0.0,coarse_region_centroid
R_303638,0.7840150884257422,True,12007,74,R_303932,272,0.85134053,1.0,0.9777777777777777,1.0,0.0,coarse_region_centroid
R_303640,0.7953725448714362,True,12780,5,R_303273,285,0.87199044,1.0,0.9777777777777777,1.0,0.0,coarse_region_centroid
R_303641,0.0,False,-1,1,,285,,,,,,
R_303642,0.8025307171344757,True,12007,74,R_303509,272,0.88096493,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303644,0.0,False,-1,1,,202,,,,,,
R_303645,0.7571444027423858,True,12783,2,R_303652,285,0.79844433,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303649,0.8118893914222717,True,12748,36,R_303657,272,0.8979807,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303652,0.7571444027423858,True,12783,2,R_303645,285,0.79844433,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303657,0.8118893914222717,True,12748,36,R_303649,272,0.8979807,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303660,0.793809246301651,True,12007,74,R_303559,272,0.8651077,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303663,0.7717385404109954,True,12748,36,R_303523,272,0.8249791,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303667,0.8092323057651519,True,12748,36,R_303657,272,0.8931496,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303676,0.7899683996836344,True,2358,42,R_305547,85,0.8823668,1.0,0.8666666666666667,1.0,0.0,coarse_region_centroid
R_303677,0.7418511621952056,True,2371,5,R_303678,85,0.77063847,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303678,0.7418511621952056,True,2371,5,R_303677,85,0.77063847,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303679,0.0,False,-1,1,,85,,,,,,
R_303680,0.0,False,-1,1,,85,,,,,,
R_303681,0.7339249365329742,True,12266,8,R_303683,85,0.75622714,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303682,0.7672319397131602,True,2338,94,R_305553,85,0.84102774,1.0,0.8666666666666667,1.0,0.0,coarse_region_centroid
R_303683,0.8031374328136444,True,12266,8,R_303684,85,0.88206804,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303684,0.8031374328136444,True,12266,8,R_303683,85,0.88206804,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303685,0.7892775945663452,True,12266,8,R_303684,85,0.8568683,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303686,0.7668883912563323,True,2358,42,R_303676,85,0.8161607,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303687,0.7088403211169773,True,2335,22,R_305256,85,0.7308208,1.0,0.8888888888888888,1.0,0.0,coarse_region_centroid
R_303689,0.7464207573201921,True,12265,2,R_305839,85,0.80722964,1.0,0.8444444444444444,1.0,0.0,coarse_region_centroid
R_303690,0.0,False,-1,1,,272,,,,,,
R_303692,0.787630092382431,True,12748,36,R_303657,272,0.8538729,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303694,0.7971026413440704,True,12748,36,R_303533,272,0.8710957,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303695,0.7538143508434295,True,12007,74,R_303660,272,0.7923897,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303698,0.837565463066101,True,12748,36,R_303591,272,0.9446644,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303699,0.0,False,-1,1,,218,,,,,,
R_303700,0.0,False,-1,1,,218,,,,,,
R_303701,0.0,False,-1,1,,159,,,,,,
R_303702,0.7303212809032864,True,12554,8,R_304679,159,0.76583666,1.0,0.9111111111111111,1.0,0.0,coarse_region_centroid
R_303703,0.0,False,-1,1,,285,,,,,,
R_303704,0.7396725679238637,True,12791,37,R_298304,165,0.85152584,1.0,0.5333333333333333,1.0,0.0,coarse_region_centroid
R_303705,0.778859047571818,True,2338,94,R_305545,85,0.86216795,1.0,0.8666666666666667,1.0,0.0,coarse_region_centroid
R_303706,0.7846805267333984,True,2373,3,R_303707,85,0.84851,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303707,0.7846805267333984,True,2373,3,R_303706,85,0.84851,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303709,0.0,False,-1,1,,85,,,,,,
R_303711,0.7432126558621724,True,2333,80,R_300430,85,0.82159877,1.0,0.7333333333333334,1.0,0.0,coarse_region_centroid
R_303712,0.7299006147649553,True,2333,80,C_264015,85,0.777193,1.0,0.8444444444444444,1.0,0.0,coarse_region_centroid
R_303713,0.723917489528656,True,2275,48,R_265177,85,0.91984993,1.0,0.0,1.0,0.0,coarse_region_centroid
R_303714,0.0,False,-1,1,,85,,,,,,
R_303715,0.0,False,-1,1,,85,,,,,,
R_303716,0.8463029675483703,True,12795,4,R_303719,39,0.9605508,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303717,0.7471798941294352,True,2333,80,R_305535,85,0.8045695,1.0,0.8666666666666667,1.0,0.0,coarse_region_centroid
R_303718,0.7371287159919738,True,2333,80,R_303711,85,0.7620522,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303719,0.8463029675483703,True,12795,4,R_303716,39,0.9605508,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303720,0.731555728594462,True,12356,7,R_305573,85,0.7761619,1.0,0.8666666666666667,1.0,0.0,coarse_region_centroid
R_303721,0.7485832081370883,True,2338,94,R_305240,85,0.80308056,1.0,0.8888888888888888,1.0,0.0,coarse_region_centroid
R_303722,0.745937775850296,True,2338,94,R_303721,85,0.77806866,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303723,0.7689285440709855,True,2275,48,R_305840,85,0.8481529,1.0,0.8444444444444444,1.0,0.0,coarse_region_centroid
R_303724,0.0,False,-1,1,,85,,,,,,
R_303725,0.0,False,-1,1,,85,,,,,,
R_303726,0.7831857614517211,True,12795,4,R_303731,39,0.8457923,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303727,0.7627646191385057,True,2275,48,R_305856,85,0.8369458,1.0,0.8444444444444444,1.0,0.0,coarse_region_centroid
R_303728,0.0,False,-1,1,,85,,,,,,
R_303729,0.7901916615962982,True,12799,2,R_303730,85,0.8585303,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303730,0.7901916615962982,True,12799,2,R_303729,85,0.8585303,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303731,0.7831857614517211,True,12795,4,R_303726,39,0.8457923,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303732,0.8778282909544688,True,12800,2,R_303733,20,0.9855896,0.8412698412698413,1.0,1.0,0.0,shared_site
R_303733,0.8778282909544688,True,12800,2,R_303732,20,0.9855896,0.8412698412698413,1.0,1.0,0.0,shared_site
R_303734,0.8455439201460944,True,12463,11,R_303421,22,0.9632111,1.0,0.9777777777777777,1.0,0.0,coarse_region_centroid
R_303735,0.6942337856822544,True,12399,17,R_305041,22,0.70426345,1.0,0.8888888888888888,1.0,0.0,coarse_region_centroid
R_303736,0.7235404244528876,True,12801,2,R_303382,22,0.7413866,1.0,0.9777777777777777,1.0,0.0,coarse_region_centroid
R_303737,0.6962840066485935,True,12400,4,R_305044,22,0.7079911,1.0,0.8888888888888888,1.0,0.0,coarse_region_centroid
R_303738,0.7220137827396392,True,12802,2,R_303764,22,0.7345705,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303739,0.0,False,-1,1,,22,,,,,,
R_303740,0.0,False,-1,1,,22,,,,,,
R_303742,0.0,False,-1,1,,224,,,,,,
R_303744,0.0,False,-1,1,,22,,,,,,
R_303745,0.0,False,-1,1,,224,,,,,,
R_303746,0.748450736814075,True,12399,17,R_305290,22,0.8028397,1.0,0.8888888888888888,1.0,0.0,coarse_region_centroid
R_303748,0.0,False,-1,1,,22,,,,,,
R_303751,0.0,False,-1,1,,155,,,,,,
R_303752,0.7133073912196689,True,12399,17,R_305278,22,0.73894274,1.0,0.8888888888888888,1.0,0.0,coarse_region_centroid
R_303753,0.0,False,-1,1,,224,,,,,,
R_303754,0.7804720989333258,True,12463,11,R_303403,22,0.84489876,1.0,0.9777777777777777,1.0,0.0,coarse_region_centroid
R_303755,0.0,False,-1,1,,22,,,,,,
R_303756,0.8336403183937072,True,12812,2,R_303758,224,0.93752784,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303758,0.8336403183937072,True,12812,2,R_303756,224,0.93752784,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303759,0.0,False,-1,1,,22,,,,,,
R_303760,0.0,False,-1,1,,22,,,,,,
R_303763,0.0,False,-1,1,,224,,,,,,
R_303764,0.7220137827396392,True,12802,2,R_303738,22,0.7345705,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303765,0.0,False,-1,1,,22,,,,,,
R_303766,0.0,False,-1,1,,22,,,,,,
R_303767,0.0,False,-1,1,,22,,,,,,
R_303768,0.0,False,-1,1,,22,,,,,,
R_303769,0.0,False,-1,1,,22,,,,,,
R_303771,0.7245748034583197,True,12821,5,R_303378,22,0.7432673,1.0,0.9777777777777777,1.0,0.0,coarse_region_centroid
R_303776,0.7665569298267364,True,5932,81,R_303777,249,0.815558,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303777,0.7771181576251983,True,5932,81,R_303435,249,0.83476025,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303778,0.0,False,-1,1,,249,,,,,,
R_303779,0.0,False,-1,1,,249,,,,,,
R_303780,0.8237184100151062,True,12824,31,R_303782,166,0.91948795,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303781,0.8215152435302734,True,12824,31,R_303782,166,0.9154822,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303782,0.8237184100151062,True,12824,31,R_303780,166,0.91948795,1.0,1.0,1.0,0.0,coarse_region_centroid
R_303783,0.735909950017929,True,12824,31,R_303781,166,0.75983626,1.0,1.0,1.0,0.0,coarse_region_centroid
R_198358,0.7324138647450341,True,4285,131,R_285750,149,0.8948939,1.0,0.2222222222222222,1.0,0.0,coarse_region_centroid
R_270359,0.0,False,-1,1,,231,,,,,,
R_290157,0.0,False,-1,1,,234,,,,,,
R_290158,0.8120412640571594,True,12827,74,R_292185,234,0.89825684,1.0,1.0,1.0,0.0,coarse_region_centroid
R_290159,0.0,False,-1,1,,234,,,,,,
R_290160,0.8056200258731842,True,12827,74,R_290608,234,0.88658184,1.0,1.0,1.0,0.0,coarse_region_centroid
R_290161,0.7621140294075012,True,12829,6,R_303117,234,0.80748004,1.0,1.0,1.0,0.0,coarse_region_centroid
R_290411,0.7814498953819274,True,12827,74,R_290415,234,0.84263617,1.0,1.0,1.0,0.0,coarse_region_centroid
R_290412,0.7758978717327117,True,12827,74,R_292179,234,0.8325416,1.0,1.0,1.0,0.0,coarse_region_centroid
R_290413,0.7334536426067352,True,12827,74,R_290453,234,0.75537026,1.0,1.0,1.0,0.0,coarse_region_centroid
R_290414,0.7587432079315185,True,12827,74,R_303113,234,0.80135125,1.0,1.0,1.0,0.0,coarse_region_centroid
R_290415,0.7814498953819274,True,12827,74,R_290411,234,0.84263617,1.0,1.0,1.0,0.0,coarse_region_centroid
R_290416,0.7659097723960876,True,12827,74,R_292179,234,0.81438136,1.0,1.0,1.0,0.0,coarse_region_centroid
R_290417,0.0,False,-1,1,,234,,,,,,
R_290418,0.7149627022743225,True,12827,74,R_303068,234,0.7217504,1.0,1.0,1.0,0.0,coarse_region_centroid
R_290419,0.8119809739589691,True,12827,74,R_292175,234,0.8981472,1.0,1.0,1.0,0.0,coarse_region_centroid
R_290420,0.801407586812973,True,12827,74,R_292174,234,0.8789229,1.0,1.0,1.0,0.0,coarse_region_centroid
R_290421,0.7600612156391143,True,12827,74,R_290160,234,0.80374765,1.0,1.0,1.0,0.0,coarse_region_centroid
R_290447,0.7574210875034332,True,12827,74,R_292183,234,0.7989474,1.0,1.0,1.0,0.0,coarse_region_centroid
R_290448,0.7876528017520904,True,12827,74,R_303116,234,0.85391414,1.0,1.0,1.0,0.0,coarse_region_centroid
R_290449,0.8187863044738769,True,12827,74,R_303075,234,0.91052055,1.0,1.0,1.0,0.0,coarse_region_centroid
R_290450,0.7667120807170867,True,12827,74,R_292188,234,0.8158401,1.0,1.0,1.0,0.0,coarse_region_centroid
R_290451,0.8063013665676116,True,12827,74,R_292181,234,0.88782066,1.0,1.0,1.0,0.0,coarse_region_centroid
R_290452,0.7067814879417419,True,12831,3,R_303077,234,0.70687544,1.0,1.0,1.0,0.0,coarse_region_centroid
R_290453,0.7854805700778961,True,12827,74,R_303075,234,0.8499647,1.0,1.0,1.0,0.0,coarse_region_centroid
R_290454,0.7474985234737396,True,12827,74,R_292174,234,0.7809064,1.0,1.0,1.0,0.0,coarse_region_centroid
R_290455,0.7193429582118988,True,12829,6,R_303117,234,0.72971445,1.0,1.0,1.0,0.0,coarse_region_centroid
R_290456,0.7043150477409362,True,12827,74,R_303076,234,0.70239097,1.0,1.0,1.0,0.0,coarse_region_centroid
R_290457,0.784463953256607,True,12827,74,R_292180,234,0.8481163,1.0,1.0,1.0,0.0,coarse_region_centroid
R_290458,0.0,False,-1,1,,234,,,,,,
R_290599,0.7846930437088012,True,12827,74,R_290605,234,0.8485328,1.0,1.0,1.0,0.0,coarse_region_centroid
R_290600,0.0,False,-1,1,,234,,,,,,
R_290601,0.7845958881378173,True,12827,74,R_290451,234,0.8483561,1.0,1.0,1.0,0.0,coarse_region_centroid
R_290602,0.7856543772220611,True,12827,74,R_290451,234,0.85028064,1.0,1.0,1.0,0.0,coarse_region_centroid
R_290603,0.7749135606288909,True,12827,74,R_303113,234,0.8307519,1.0,1.0,1.0,0.0,coarse_region_centroid
R_290604,0.7177348845005035,True,12827,74,R_290612,234,0.72679067,1.0,1.0,1.0,0.0,coarse_region_centroid
R_290605,0.8036659471988677,True,12827,74,R_290606,234,0.883029,1.0,1.0,1.0,0.0,coarse_region_centroid
R_290606,0.8036659471988677,True,12827,74,R_290605,234,0.883029,1.0,1.0,1.0,0.0,coarse_region_centroid
R_290607,0.7663446478843688,True,12827,74,R_303068,234,0.8151721,1.0,1.0,1.0,0.0,coarse_region_centroid
R_290608,0.8115977458953857,True,12827,74,R_303079,234,0.89745045,1.0,1.0,1.0,0.0,coarse_region_centroid
R_290610,0.0,False,-1,1,,234,,,,,,
R_290611,0.78978515791893,True,12827,74,R_303122,234,0.8577912,1.0,1.0,1.0,0.0,coarse_region_centroid
R_290612,0.7971835248470306,True,12827,74,R_292188,234,0.87124276,1.0,1.0,1.0,0.0,coarse_region_centroid
R_290613,0.7961017005443572,True,12827,74,R_292187,234,0.8692758,1.0,1.0,1.0,0.0,coarse_region_centroid
R_292173,0.7449332885742187,True,12827,74,R_290420,234,0.7762423,1.0,1.0,1.0,0.0,coarse_region_centroid
R_292174,0.801407586812973,True,12827,74,R_290420,234,0.8789229,1.0,1.0,1.0,0.0,coarse_region_centroid
R_292175,0.8243583254814147,True,12827,74,R_303081,234,0.92065144,1.0,1.0,1.0,0.0,coarse_region_centroid
R_292176,0.0,False,-1,1,,234,,,,,,
R_292177,0.8211421184539794,True,12827,74,R_303083,234,0.91480386,1.0,1.0,1.0,0.0,coarse_region_centroid
R_292178,0.7670530788898468,True,12827,74,R_292175,234,0.81646013,1.0,1.0,1.0,0.0,coarse_region_centroid
R_292179,0.7853928916454315,True,12827,74,R_303081,234,0.84980524,1.0,1.0,1.0,0.0,coarse_region_centroid
R_292180,0.809250455379486,True,12827,74,R_303083,234,0.89318264,1.0,1.0,1.0,0.0,coarse_region_centroid
R_292181,0.8063013665676116,True,12827,74,R_290451,234,0.88782066,1.0,1.0,1.0,0.0,coarse_region_centroid
R_292182,0.7652425282001495,True,12827,74,R_303075,234,0.8131682,1.0,1.0,1.0,0.0,coarse_region_centroid
R_292183,0.7574210875034332,True,12827,74,R_290447,234,0.7989474,1.0,1.0,1.0,0.0,coarse_region_centroid
R_292184,0.7867527418136596,True,12827,74,R_292188,234,0.8522777,1.0,1.0,1.0,0.0,coarse_region_centroid
R_292185,0.8120412640571594,True,12827,74,R_290158,234,0.89825684,1.0,1.0,1.0,0.0,coarse_region_centroid
R_292186,0.7670024447441101,True,12827,74,R_290415,234,0.81636804,1.0,1.0,1.0,0.0,coarse_region_centroid
R_292187,0.7961017005443572,True,12827,74,R_290613,234,0.8692758,1.0,1.0,1.0,0.0,coarse_region_centroid
R_292188,0.8010232262611389,True,12827,74,R_292180,234,0.878224,1.0,1.0,1.0,0.0,coarse_region_centroid
R_297012,0.7146699292924669,True,12311,6,R_304596,262,0.7495009,1.0,0.8444444444444444,1.0,0.0,coarse_region_centroid
R_298863,0.8680000119209289,True,6328,13,R_298874,262,1.0,1.0,1.0,1.0,0.0,coarse_region_centroid
R_298874,0.8680000119209289,True,6328,13,R_298863,262,1.0,1.0,1.0,1.0,0.0,coarse_region_centroid
R_300739,0.8680000119209289,True,6502,25,R_300742,262,1.0,1.0,1.0,1.0,0.0,coarse_region_centroid
R_300740,0.8493033461570739,True,6493,12,R_303320,262,0.96600604,1.0,1.0,1.0,0.0,coarse_region_centroid
