Work ID,State,district,category,quantity,unit,sanction_amount,unit_cost,sor_rate,expected_cost,cost_deviation_pct,sor_match_confidence,is_anomaly_injected,Work Description,Original Category,MP Name,House,Completed Date,Has Images,Average Rating,IDA,Anomaly_Label,Anomaly_Score,Predicted_Anomaly
199657,Bihar,ARRAH,Other Construction,132.8,sq_meters,500000.0,3764.96,3803.74,505149.92,-0.0102,0.726,False,Narayanpur Bazaar,Normal/Others,SUDAMA PRASAD,Lok Sabha,2026-03-11T00:00:00.000Z,False,,BHOJPUR(DISTRICT PLANNING OFFICER BHOJPUR ARRAH_IDA),1,0.210258503484892,False
199658,Bihar,ARRAH,Other Construction,177.67,sq_meters,500000.0,2814.19,2678.37,475868.37,0.0507,0.992,False,Hasan Bazaar Playground,Normal/Others,SUDAMA PRASAD,Lok Sabha,2026-03-11T00:00:00.000Z,False,,BHOJPUR(DISTRICT PLANNING OFFICER BHOJPUR ARRAH_IDA),1,0.21788571934814127,False
199659,Bihar,ARRAH,Road Construction,213.99,sq_meters,500000.0,2336.58,2586.06,553384.32,-0.0965,0.976,False,Teen Muhana Road to Katar Gaon Ara Sasaram Road,Normal/Others,SUDAMA PRASAD,Lok Sabha,2026-03-11T00:00:00.000Z,False,,BHOJPUR(DISTRICT PLANNING OFFICER BHOJPUR ARRAH_IDA),1,0.18657568596416618,False
199660,Bihar,ARRAH,Other Construction,249.79,sq_meters,500000.0,2001.66,2066.69,516244.06,-0.0315,0.776,False,agiaon market,Normal/Others,SUDAMA PRASAD,Lok Sabha,2026-03-11T00:00:00.000Z,False,,BHOJPUR(DISTRICT PLANNING OFFICER BHOJPUR ARRAH_IDA),1,0.201936059982868,False
199662,Bihar,ARRAH,Other Construction,142.99,sq_meters,500000.0,3496.8,3537.27,505786.26,-0.0114,0.878,False,kirkiri panchayat azimabad market,Normal/Others,SUDAMA PRASAD,Lok Sabha,2026-03-11T00:00:00.000Z,False,,BHOJPUR(DISTRICT PLANNING OFFICER BHOJPUR ARRAH_IDA),1,0.21042762532285514,False
199663,Bihar,ARRAH,Other Construction,252.46,sq_meters,500000.0,1980.55,2072.17,523128.59,-0.0442,0.908,False,at karnaame market,Normal/Others,SUDAMA PRASAD,Lok Sabha,2026-04-21T00:00:00.000Z,False,,BHOJPUR(DISTRICT PLANNING OFFICER BHOJPUR ARRAH_IDA),1,0.20141293881806477,False
199664,Bihar,ARRAH,Other Construction,192.07,sq_meters,500000.0,2603.25,2289.26,439692.64,0.1372,0.978,False,at karja market,Normal/Others,SUDAMA PRASAD,Lok Sabha,2026-04-21T00:00:00.000Z,False,,BHOJPUR(DISTRICT PLANNING OFFICER BHOJPUR ARRAH_IDA),1,0.19677987259101898,False
199665,Bihar,ARRAH,Other Construction,188.29,sq_meters,500000.0,2655.5,2938.5,553286.1,-0.0963,0.763,False,Near Mahthin Mai Temple,Normal/Others,SUDAMA PRASAD,Lok Sabha,2026-04-21T00:00:00.000Z,False,,BHOJPUR(DISTRICT PLANNING OFFICER BHOJPUR ARRAH_IDA),1,0.18787184016683284,False
199681,Bihar,ARRAH,Other Construction,60.34,sq_meters,500000.0,8286.37,3981.69,240255.26,1.0811,0.936,True,near jamalpur mandi,Normal/Others,SUDAMA PRASAD,Lok Sabha,2026-03-11T00:00:00.000Z,False,,BHOJPUR(DISTRICT PLANNING OFFICER BHOJPUR ARRAH_IDA),1,0.06046070202456211,False
199692,Bihar,ARRAH,Other Construction,144.11,sq_meters,500000.0,3469.64,3700.21,533227.33,-0.0623,0.754,False,chandi bazar chawk,Normal/Others,SUDAMA PRASAD,Lok Sabha,2026-03-11T00:00:00.000Z,False,,BHOJPUR(DISTRICT PLANNING OFFICER BHOJPUR ARRAH_IDA),1,0.20665963328259018,False
199693,Bihar,ARRAH,Other Construction,88.37,sq_meters,500000.0,5658.03,4952.04,437611.94,0.1426,0.868,False,birampur market,Normal/Others,SUDAMA PRASAD,Lok Sabha,2026-03-11T00:00:00.000Z,False,,BHOJPUR(DISTRICT PLANNING OFFICER BHOJPUR ARRAH_IDA),1,0.17546763974072516,False
199695,Bihar,ARRAH,Other Construction,117.02,sq_meters,500000.0,4272.69,3967.95,464338.5,0.0768,0.76,False,at bibi ganj market,Normal/Others,SUDAMA PRASAD,Lok Sabha,2026-03-11T00:00:00.000Z,False,,BHOJPUR(DISTRICT PLANNING OFFICER BHOJPUR ARRAH_IDA),1,0.2048631489931388,False
199707,Bihar,ARRAH,Other Construction,133.75,sq_meters,500000.0,3738.29,3277.64,438386.97,0.1405,0.789,False,At gajraj ganj market,Normal/Others,SUDAMA PRASAD,Lok Sabha,2026-03-11T00:00:00.000Z,False,,BHOJPUR(DISTRICT PLANNING OFFICER BHOJPUR ARRAH_IDA),1,0.1955698179537254,False
199708,Bihar,ARRAH,Other Construction,159.24,sq_meters,500000.0,3139.94,3271.22,520905.5,-0.0401,0.86,False,Johar Tola Kasap,Normal/Others,SUDAMA PRASAD,Lok Sabha,2026-04-22T00:00:00.000Z,False,,BHOJPUR(DISTRICT PLANNING OFFICER BHOJPUR ARRAH_IDA),1,0.21473372874146018,False
199710,Bihar,ARRAH,Other Construction,223.85,sq_meters,500000.0,2233.59,2346.14,525192.8,-0.048,0.796,False,Chotaki sasram musahar toli,Normal/Others,SUDAMA PRASAD,Lok Sabha,2026-03-11T00:00:00.000Z,False,,BHOJPUR(DISTRICT PLANNING OFFICER BHOJPUR ARRAH_IDA),1,0.20909609495552722,False
199731,Bihar,ARRAH,Road Construction,181.98,sq_meters,500000.0,2747.63,2858.32,520143.64,-0.0387,0.999,False,Opposite Old Police Station Ara Sasram Road,Normal/Others,SUDAMA PRASAD,Lok Sabha,2026-04-24T00:00:00.000Z,False,,BHOJPUR(DISTRICT PLANNING OFFICER BHOJPUR ARRAH_IDA),1,0.21601874363729295,False
199732,Bihar,ARRAH,Other Construction,126.74,sq_meters,500000.0,3945.1,3962.75,502236.9,-0.0045,0.893,False,In front of Uma Yadavs shop,Normal/Others,SUDAMA PRASAD,Lok Sabha,2026-04-24T00:00:00.000Z,False,,BHOJPUR(DISTRICT PLANNING OFFICER BHOJPUR ARRAH_IDA),1,0.20735815875567465,False
199733,Bihar,ARRAH,Other Construction,103.19,sq_meters,500000.0,4845.27,4660.62,480945.18,0.0396,0.951,False,Near Manainee Bank,Normal/Others,SUDAMA PRASAD,Lok Sabha,2026-04-24T00:00:00.000Z,False,,BHOJPUR(DISTRICT PLANNING OFFICER BHOJPUR ARRAH_IDA),1,0.2028406021516881,False
199734,Bihar,ARRAH,Other Construction,124.4,sq_meters,500000.0,4019.2,3867.81,481167.14,0.0391,0.759,False,Near Canal at Musahar Toli Pasaur,Normal/Others,SUDAMA PRASAD,Lok Sabha,2026-04-24T00:00:00.000Z,False,,BHOJPUR(DISTRICT PLANNING OFFICER BHOJPUR ARRAH_IDA),1,0.21304440253821566,False
199735,Bihar,ARRAH,Education,22.89,sq_meters,500000.0,21848.35,23855.69,545938.01,-0.0841,0.739,False,Campus of Ram Sawarth Sahu High School,Normal/Others,SUDAMA PRASAD,Lok Sabha,2026-04-24T00:00:00.000Z,False,,BHOJPUR(DISTRICT PLANNING OFFICER BHOJPUR ARRAH_IDA),1,0.1802124775136627,False
199737,Bihar,ARRAH,Other Construction,211.13,sq_meters,500000.0,2368.16,2202.05,464928.12,0.0754,0.784,False,Lakshmipur Bazaar,Normal/Others,SUDAMA PRASAD,Lok Sabha,2026-04-24T00:00:00.000Z,False,,BHOJPUR(DISTRICT PLANNING OFFICER BHOJPUR ARRAH_IDA),1,0.2056734746158736,False
199738,Bihar,ARRAH,Road Construction,157.31,sq_meters,500000.0,3178.41,3151.95,495836.29,0.0084,0.944,False,At turn of Baligaon Road Isadhi,Normal/Others,SUDAMA PRASAD,Lok Sabha,2026-04-24T00:00:00.000Z,False,,BHOJPUR(DISTRICT PLANNING OFFICER BHOJPUR ARRAH_IDA),1,0.22209326333075652,False
199740,Bihar,ARRAH,Education,27.84,sq_meters,500000.0,17957.84,18523.05,515737.06,-0.0305,0.76,False,South of High School near Maha Dalit Musahar Toli,Normal/Others,SUDAMA PRASAD,Lok Sabha,2026-04-24T00:00:00.000Z,False,,BHOJPUR(DISTRICT PLANNING OFFICER BHOJPUR ARRAH_IDA),1,0.20163698371842526,False
199746,Bihar,ARRAH,Other Construction,163.98,sq_meters,500000.0,3049.16,2703.18,443266.48,0.128,0.774,False,At Saraiya Bazaar,Normal/Others,SUDAMA PRASAD,Lok Sabha,2026-04-24T00:00:00.000Z,False,,BHOJPUR(DISTRICT PLANNING OFFICER BHOJPUR ARRAH_IDA),1,0.20751548367667877,False
199747,Bihar,ARRAH,Other Construction,163.17,sq_meters,500000.0,3064.37,2885.42,470801.06,0.062,0.923,False,At Matukpur Bazaar,Normal/Others,SUDAMA PRASAD,Lok Sabha,2026-04-24T00:00:00.000Z,False,,BHOJPUR(DISTRICT PLANNING OFFICER BHOJPUR ARRAH_IDA),1,0.21712948962583817,False
199748,Bihar,ARRAH,Other Construction,126.61,sq_meters,500000.0,3949.11,4361.28,552186.21,-0.0945,0.94,False,At Babura Bazaar,Normal/Others,SUDAMA PRASAD,Lok Sabha,2026-04-24T00:00:00.000Z,False,,BHOJPUR(DISTRICT PLANNING OFFICER BHOJPUR ARRAH_IDA),1,0.1779768340190649,False
199750,Bihar,ARRAH,Other Construction,241.96,sq_meters,500000.0,2066.49,2101.62,508499.91,-0.0167,0.864,False,At Mahuli Cremation Ground,Normal/Others,SUDAMA PRASAD,Lok Sabha,2026-04-24T00:00:00.000Z,False,,BHOJPUR(DISTRICT PLANNING OFFICER BHOJPUR ARRAH_IDA),1,0.20328721811343947,False
199752,Bihar,ARRAH,Other Construction,126.72,sq_meters,500000.0,3945.78,4088.05,518027.53,-0.0348,0.743,False,At kolharampur market,Normal/Others,SUDAMA PRASAD,Lok Sabha,2026-04-24T00:00:00.000Z,False,,BHOJPUR(DISTRICT PLANNING OFFICER BHOJPUR ARRAH_IDA),1,0.20440100092710722,False
199760,Bihar,ARRAH,Other Construction,256.62,sq_meters,500000.0,1948.4,2004.45,514383.72,-0.028,0.95,False,Agiaon Mode Garhani,Normal/Others,SUDAMA PRASAD,Lok Sabha,2026-03-11T00:00:00.000Z,False,,BHOJPUR(DISTRICT PLANNING OFFICER BHOJPUR ARRAH_IDA),1,0.2016562125657812,False
200099,Bihar,VALMIKI NAGAR,Other Construction,256.97,sq_meters,1195180.0,4650.97,2270.39,583432.07,1.0485,0.875,True,block narktiyaganj ke nagar prishad ward 25 men madhav singh ke ghar se rajender singh ke ghar tak pcc and rcc nala nirman kary lagbhag 250 fit,Normal/Others,Sunil Kumar ,Lok Sabha,2026-01-09T00:00:00.000Z,False,,PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA),1,0.05339248539799368,False
200397,Bihar,VALMIKI NAGAR,Other Construction,141.87,sq_meters,396631.0,2795.64,2999.57,425563.2,-0.068,0.98,False,prkhand narkatiyaganj ke panchayt kukraha gram kukraha ke ward number1 me kutni mai sthan ke bagal me brgad paid ke niche chabutra ka nirman,Normal/Others,Sunil Kumar ,Lok Sabha,2026-01-09T00:00:00.000Z,False,,PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA),1,0.21504100696672324,False
200399,Bihar,VALMIKI NAGAR,Other Construction,96.95,sq_meters,384955.0,3970.72,4119.09,399339.17,-0.036,0.762,False,parkhand narktiyaganj ke panchayt somgarh gram sirsiya se bherihrwa jane vali rasta men pakdike paid ke pas chabutra nirman kary,Normal/Others,Sunil Kumar ,Lok Sabha,2026-01-10T00:00:00.000Z,False,,PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA),1,0.20838492259257407,False
200400,Bihar,VALMIKI NAGAR,Other Construction,327.27,sq_meters,1368469.0,4181.49,3983.28,1303603.99,0.0498,0.744,False,Nagar prishad bagaha ke ward number 05  me buniyadi kendr se leker ravi gupta ke ghar tak rcc nala ka niraman kary,Normal/Others,Sunil Kumar ,Lok Sabha,2026-01-03T00:00:00.000Z,False,,PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA),1,0.15489309028321496,False
200420,Bihar,VALMIKI NAGAR,Drinking Water,9.09,number,1197711.0,131717.47,142863.18,1299059.33,-0.078,0.768,False,block gaunaha ke panchayt laxunata ward number 14 hram chotki mhuya ghusa ke pani  tanki se tower hote hye chimni ke traf eatsoling tath apcc nirman kary,Normal/Others,Sunil Kumar ,Lok Sabha,2026-04-08T00:00:00.000Z,False,,PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA),-1,-0.06807536734448871,True
200422,Bihar,VALMIKI NAGAR,Other Construction,404.48,sq_meters,1193743.0,2951.29,2643.82,1069379.89,0.1163,0.757,False,prkhand ramnagar ke ngarprishad ward number 14 sabooni mata mandir ke ba gal men dilux sochalay ka nirman ka nirman kary,Normal/Others,Sunil Kumar ,Lok Sabha,2026-08-14T00:00:00.000Z,True,,PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA),1,0.16249342009080858,False
200427,Bihar,VALMIKI NAGAR,Other Construction,226.8,sq_meters,960335.0,4234.26,4466.39,1012983.41,-0.052,0.942,False,prkhand  narktiyaganj ke ngr prishad narktiyaganj ke ward number 01 me gopala brham sthan ke bagal men sochalay sahit samudayik bhwan  ka nirman kary,Normal/Others,Sunil Kumar ,Lok Sabha,2026-01-13T00:00:00.000Z,False,,PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA),1,0.17665527780850487,False
200615,Bihar,VALMIKI NAGAR,Other Construction,458.01,sq_meters,1185407.0,2588.19,2323.21,1064041.98,0.1141,0.729,False,block yogapatti nagar panchayat macharganva ke ward number 09 me mavhendernath talab ke pass dilux sochalay ka nirman kary,Normal/Others,Sunil Kumar ,Lok Sabha,2026-05-09T00:00:00.000Z,False,,PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA),1,0.16234126812419503,False
200620,Bihar,VALMIKI NAGAR,Other Construction,423.12,sq_meters,1198654.0,2832.91,2534.41,1072354.81,0.1178,0.944,False,block bagaha 01 panchayat koluha choutarwa gram koluha ward 03 men kailesh mahato ke khlihan se aadib answari ke bagicha tak eat soling tatha pcc ka nirma kary,Normal/Others,Sunil Kumar ,Lok Sabha,2025-11-21T00:00:00.000Z,False,,PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA),1,0.16154718361402104,False
200621,Bihar,VALMIKI NAGAR,Other Construction,171.26,sq_meters,798868.0,4664.58,4883.34,836334.39,-0.0448,0.894,False,block bagaha 02 antrgat nagar prishad bahaga ke ward 05 men 65 vi bataliyan prisar me mukhy sadak se sahid smarak hokar awasiy prisar tak pcc sadak ka nirman kary,Normal/Others,Sunil Kumar ,Lok Sabha,2025-09-12T00:00:00.000Z,False,,PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA),1,0.16509713419604227,False
200644,Bihar,VALMIKI NAGAR,Other Construction,219.12,sq_meters,996591.0,4548.1,4521.16,990688.7,0.006,0.975,False,"block louriya panchayt baghibaswariya ke ward 13,14men pokhra par sidhi ghat ka niram kary",Normal/Others,Sunil Kumar ,Lok Sabha,2026-01-09T00:00:00.000Z,False,,PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA),1,0.17942818950600253,False
200646,Bihar,VALMIKI NAGAR,Other Construction,71.62,sq_meters,787529.0,10996.57,4366.34,312699.02,1.5185,0.84,True,block gaunaha panchayat madhopur gram pakdi visvali (new tola )mandir se sadhu patel ke ghar tak pcc nirman,Normal/Others,Sunil Kumar ,Lok Sabha,2025-10-09T00:00:00.000Z,False,,PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA),1,0.01389510662389759,False
200647,Bihar,VALMIKI NAGAR,Road Construction,348.51,sq_meters,791183.0,2270.2,2105.59,733817.67,0.0782,0.781,False,gaunaha block ke panchat domath gram singahsani tola ward number 9 men ratan ram ke ghar se tpeswer ram ke ghar hote huye munna ram ke ghar ke traf jane wali path me pcc nirman kary   600 fit,Normal/Others,Sunil Kumar ,Lok Sabha,2025-11-26T00:00:00.000Z,False,,PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA),1,0.1888020071031945,False
200648,Bihar,VALMIKI NAGAR,Other Construction,142.63,sq_meters,395811.0,2775.14,2452.07,349731.66,0.1318,0.971,False,bagaha nagar prishad ward 16 paras nagar ramjanki mandir ke pass chbutra ka nirman kary,Normal/Others,Sunil Kumar ,Lok Sabha,2025-12-20T00:00:00.000Z,False,,PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA),1,0.20475513035658494,False
200649,Bihar,JHANJHARPUR,Drinking Water,1.47,number,147959.0,100557.49,109242.24,160737.64,-0.0795,0.702,False,block khutona panchayat siktiahi village hanumannagar sthith siya sharan singh ji ghar ke bagal men samar subale pump ka adhithapan karya.,Normal/Others,Ramprit Mandal,Lok Sabha,2026-01-29T00:00:00.000Z,True,,MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA),1,0.043519540356801834,False
200650,Bihar,VALMIKI NAGAR,Other Construction,131.72,sq_meters,394621.0,2995.96,2685.44,353720.51,0.1156,0.975,False,block piprasi grampanchyt baluwa thori ward 04 me mhavir mandir ke pass chbutra ka nirman kary,Normal/Others,Sunil Kumar ,Lok Sabha,2026-08-24T00:00:00.000Z,True,,PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA),1,0.2127678752154904,False
200651,Bihar,VALMIKI NAGAR,Other Construction,115.4,sq_meters,380983.0,3301.31,2963.26,341970.34,0.1141,0.887,False,bagaha nagar prishad wardd 18 men hnuman mandir ke pass chbutra nirman kary,Normal/Others,Sunil Kumar ,Lok Sabha,2025-11-13T00:00:00.000Z,False,,PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA),1,0.21232995566228102,False
200652,Bihar,JHANJHARPUR,Other Construction,389.99,sq_meters,998286.0,2559.78,2516.86,981546.19,0.0171,0.748,False,block loukhi panchayat dhanchhiha village dhanchhiha ward number 6 sthith ram kisun paswan ghar se paschhim satish mishra khet tk pcc sadak ka nirman karya.,Normal/Others,Ramprit Mandal,Lok Sabha,2026-01-29T00:00:00.000Z,True,,MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA),1,0.1988872435992391,False
200653,Bihar,VALMIKI NAGAR,Other Construction,93.76,sq_meters,396355.0,4227.39,4634.78,434551.56,-0.0879,0.788,False,block  bhitha panchayt dihi pakdi ward number 05 ramjanki mandir ke pass chbutra ka niram,Normal/Others,Sunil Kumar ,Lok Sabha,2025-12-11T00:00:00.000Z,False,,PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA),1,0.18789063085802843,False
200655,Bihar,VALMIKI NAGAR,Road Construction,287.29,sq_meters,795668.0,2769.52,2456.42,705715.46,0.1275,0.877,False,block loriya panchayt dliyan parsona gram sugarchapp ke ward number 1   menroad dharma ji ke ghar se brahm sthan tak pcc nirman kary,Normal/Others,Sunil Kumar ,Lok Sabha,2026-01-13T00:00:00.000Z,False,,PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA),1,0.1922182184827314,False
200721,Bihar,PURVI CHAMPARAN,Other Construction,79.77,sq_meters,994750.0,12469.91,3789.58,302302.3,2.2906,0.729,True,UV PROTECTOR MAT OF RUBBER SHEET IN CHARKHA PARK OF MOTIHARI NAGAR NIGAM,Normal/Others,Radha Mohan Singh,Lok Sabha,2026-05-11T00:00:00.000Z,False,,PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA),-1,-0.02033723429016665,True
201132,Bihar,KHAGARIA,Drinking Water,10.44,number,1495893.0,143242.39,138948.99,1451056.65,0.0309,0.717,False,alouli vidhaansbha ke 45 jgaho me   hand pump insatllioton,Normal/Others,RAJESH VERMA,Lok Sabha,2026-01-15T00:00:00.000Z,True,,KHAGARIA(DISTRICT PLANNING OFFICER KHAGARIA_IDA),-1,-0.04711575963180037,True
201135,Bihar,KHAGARIA,Education,38.78,sq_meters,963929.0,24853.63,23453.66,909632.03,0.0597,0.856,False,MANAGLGADH PANCHYYAT KE WARD 4 ME  PRATHMIK SCHOOL MUSAHRI TOLA SE PARMOD YADAV KHALIHAAN TAK,Normal/Others,RAJESH VERMA,Lok Sabha,2025-09-25T00:00:00.000Z,True,,SAMASTIPUR(DISTRICT PLANNING OFFICER SAMASTIPUR_IDA),1,0.16379764655592577,False
201136,Bihar,KHAGARIA,Other Construction,390.34,sq_meters,1485731.0,3806.29,4056.95,1583574.34,-0.0618,0.71,False,DHAKKAN SAHIT NALA NIRMAAN,Normal/Others,RAJESH VERMA,Lok Sabha,2026-01-15T00:00:00.000Z,True,,SAMASTIPUR(DISTRICT PLANNING OFFICER SAMASTIPUR_IDA),1,0.12987156338205313,False
201138,Bihar,KHAGARIA,Other Construction,242.81,sq_meters,1285431.0,5294.05,4817.06,1169614.5,0.099,0.931,False,PCC SARAK NIRMAN WORK,Normal/Others,RAJESH VERMA,Lok Sabha,2025-10-17T00:00:00.000Z,True,,SAMASTIPUR(DISTRICT PLANNING OFFICER SAMASTIPUR_IDA),1,0.14450998933823267,False
201886,Bihar,VALMIKI NAGAR,Other Construction,179.67,sq_meters,518703.0,2886.9,2762.59,496367.14,0.045,0.909,False,block narktiyaganj ke panchyat kehuniya seyari  ke gram judi miyan tola ward 09 me binan sah teli ke ghar se lalan patelke ghar hote huye visvnath sah ke ghar tak pcc nirman kary 400 fit,Normal/Others,Sunil Kumar ,Lok Sabha,2026-01-09T00:00:00.000Z,False,,PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA),1,0.21824361624713973,False
201890,Bihar,VALMIKI NAGAR,Other Construction,219.01,sq_meters,729974.0,3333.12,3129.4,685356.92,0.0651,0.978,False,block yogapatti panchayt dadhdawa ward 13 me khili yadav ke ghar ke pass sidhi ghat ka  nirman,Normal/Others,Sunil Kumar ,Lok Sabha,2026-01-13T00:00:00.000Z,False,,PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA),1,0.20405546013222808,False
201927,Bihar,VALMIKI NAGAR,Road Construction,313.67,sq_meters,997928.0,3181.48,3490.62,1094895.69,-0.0886,0.948,False,block gaunaha panchayt bajda antrgat pipra pwd road se baidnath mahta ke ghar hote huye chhtmi jane wali patj me pcc sadak niramn kary 500 fit,Normal/Others,Sunil Kumar ,Lok Sabha,2025-09-26T00:00:00.000Z,False,,PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA),1,0.16336195029004696,False
202240,Bihar,ARRAH,Road Construction,475.6,sq_meters,1497160.0,3147.96,3428.79,1630719.46,-0.0819,0.719,False,janpuria construction of a PCC road from the main road to the village Approx 1500 feet,Normal/Others,SUDAMA PRASAD,Lok Sabha,2025-11-29T00:00:00.000Z,False,,BHOJPUR(DISTRICT PLANNING OFFICER BHOJPUR ARRAH_IDA),1,0.1323688022539557,False
202324,Bihar,BANKA,Solar Lighting,44.72,number,999990.0,22361.25,21911.47,979875.8,0.0205,0.761,False,Street lights,Normal/Others,Giridhari Yadav,Lok Sabha,2026-01-29T00:00:00.000Z,True,,BHAGALPUR(DISTRICT PLANNING OFFICER BHAGALPUR_IDA),1,0.1685464570909156,False
202325,Bihar,BANKA,Solar Lighting,18.02,number,999990.0,55508.25,19030.87,342844.13,1.9167,0.76,True,Street lights,Normal/Others,Giridhari Yadav,Lok Sabha,2026-02-06T00:00:00.000Z,True,,BHAGALPUR(DISTRICT PLANNING OFFICER BHAGALPUR_IDA),-1,-0.03250916543266791,True
202326,Bihar,BANKA,Solar Lighting,37.34,number,999990.0,26780.2,27509.46,1027221.07,-0.0265,0.833,False,Street lights,Normal/Others,Giridhari Yadav,Lok Sabha,2026-02-25T00:00:00.000Z,True,,BHAGALPUR(DISTRICT PLANNING OFFICER BHAGALPUR_IDA),1,0.1414314369567226,False
202327,Bihar,BANKA,Solar Lighting,58.86,number,999990.0,16988.47,16056.07,945106.78,0.0581,0.864,False,Street lights,Normal/Others,Giridhari Yadav,Lok Sabha,2026-01-29T00:00:00.000Z,True,,BHAGALPUR(DISTRICT PLANNING OFFICER BHAGALPUR_IDA),1,0.17186838802199222,False
202328,Bihar,BANKA,Solar Lighting,33.42,number,999990.0,29918.86,26276.18,878239.06,0.1386,0.839,False,Street lights,Normal/Others,Giridhari Yadav,Lok Sabha,2026-01-29T00:00:00.000Z,True,,BHAGALPUR(DISTRICT PLANNING OFFICER BHAGALPUR_IDA),1,0.12771706993115045,False
202329,Bihar,BANKA,Solar Lighting,51.09,number,999990.0,19572.89,17392.87,888611.47,0.1253,0.768,False,Street lights,Normal/Others,Giridhari Yadav,Lok Sabha,2026-02-25T00:00:00.000Z,True,,BHAGALPUR(DISTRICT PLANNING OFFICER BHAGALPUR_IDA),1,0.16572430891775086,False
202330,Bihar,BANKA,Solar Lighting,46.91,number,999990.0,21319.0,22231.85,1042808.16,-0.0411,0.975,False,Street lights,Normal/Others,Giridhari Yadav,Lok Sabha,2026-02-25T00:00:00.000Z,True,,BHAGALPUR(DISTRICT PLANNING OFFICER BHAGALPUR_IDA),1,0.157771538581443,False
202331,Bihar,BANKA,Solar Lighting,35.4,number,999990.0,28252.02,29441.23,1042082.51,-0.0404,0.711,False,Street lights,Normal/Others,Giridhari Yadav,Lok Sabha,2026-01-29T00:00:00.000Z,True,,BHAGALPUR(DISTRICT PLANNING OFFICER BHAGALPUR_IDA),1,0.12261333908348204,False
202332,Bihar,BANKA,Solar Lighting,35.08,number,999990.0,28503.59,26001.66,912215.12,0.0962,0.709,False,Street lights,Normal/Others,Giridhari Yadav,Lok Sabha,2026-03-06T00:00:00.000Z,True,,BHAGALPUR(DISTRICT PLANNING OFFICER BHAGALPUR_IDA),1,0.1410680626056624,False
202333,Bihar,BANKA,Solar Lighting,43.45,number,999990.0,23013.39,21457.79,932394.9,0.0725,0.928,False,Street lights,Normal/Others,Giridhari Yadav,Lok Sabha,2026-03-06T00:00:00.000Z,True,,BHAGALPUR(DISTRICT PLANNING OFFICER BHAGALPUR_IDA),1,0.16822190813432591,False
202334,Bihar,BANKA,Solar Lighting,44.72,number,999990.0,22360.82,23587.16,1054832.66,-0.052,0.785,False,Street lights,Normal/Others,Giridhari Yadav,Lok Sabha,2026-03-06T00:00:00.000Z,True,,BHAGALPUR(DISTRICT PLANNING OFFICER BHAGALPUR_IDA),1,0.15402987022651266,False
202338,Bihar,BANKA,Solar Lighting,33.46,number,999990.0,29883.0,26398.32,883380.24,0.132,0.923,False,installation of light,Normal/Others,Giridhari Yadav,Lok Sabha,2026-02-25T00:00:00.000Z,True,,BHAGALPUR(DISTRICT PLANNING OFFICER BHAGALPUR_IDA),1,0.1309680891950602,False
