Work ID,State,district,category,quantity,unit,sanction_amount,unit_cost,sor_rate,expected_cost,cost_deviation_pct,sor_match_confidence,is_anomaly_injected,Work Description,Original Category,MP Name,House,Completed Date,Has Images,Average Rating,IDA,Anomaly_Label,Anomaly_Score,Predicted_Anomaly,latitude,longitude,image_hash,Text_Similarity_Anomaly,Geo_Cluster_Anomaly,Image_Forensic_Anomaly,Composite_Duplicate_Risk
186639,Maharashtra,MADHA,Solar Lighting,7.43,number,215332.0,28990.77,27736.41,206015.09,0.0452,0.808,False,"Installation of Solar High Mast near Vikasnagar Vyayam Shala at Kem, Tal. Karmala, Dist. Solapur",Normal/Others,MOHITE PATIL DHAIRYASHEEL RAJSINH,Lok Sabha,2026-03-04T00:00:00.000Z,False,,SOLAPUR(DISTRICT COLLECTOR SOLAPUR_IDA),1,0.1831923851510787,False,21.278731721240085,86.26625419833954,464e9e4d3b962e90,False,False,False,0
186699,Maharashtra,BHIWANDI,Other Construction,238.84,sq_meters,996428.0,4172.01,4036.22,963996.11,0.0336,0.842,False,"Fixing paver block at Karivali Village, Tal. Bhiwandi",Repair and Renovation,BALYA MAMA SURESH GOPINATH MHATRE,Lok Sabha,2026-04-15T00:00:00.000Z,False,,THANE(DISTRICT COLLECTOR THANE_IDA),1,0.1901457073116335,False,34.31994080864811,91.8769473629256,252bbd2e4cae19f5,False,False,False,0
186712,Maharashtra,MADHA,Solar Lighting,4.24,number,215332.0,50778.47,15664.09,66425.39,2.2417,0.867,True,"Installation of Solar High Mast at Nagoba Katta, ap. Parite, Tal. Madha, Dist. Solapur",Normal/Others,MOHITE PATIL DHAIRYASHEEL RAJSINH,Lok Sabha,2026-03-04T00:00:00.000Z,False,,SOLAPUR(DISTRICT COLLECTOR SOLAPUR_IDA),-1,-0.0460444434894395,True,23.020157172852347,88.36014735701089,8adcbc69dd4b1862,False,False,True,1
186713,Maharashtra,MADHA,Solar Lighting,7.51,number,215332.0,28659.17,29948.26,225017.7,-0.043,0.836,False,"Installation of Solar High Mast at C.Shivaji Maharaj Chowk, Ap. Aran, Tal. Madha, Dist. Solapur",Normal/Others,MOHITE PATIL DHAIRYASHEEL RAJSINH,Lok Sabha,2026-03-04T00:00:00.000Z,False,,SOLAPUR(DISTRICT COLLECTOR SOLAPUR_IDA),1,0.1757965559078533,False,21.222810830889376,86.12550543233151,8eb3752ac3688b79,False,False,False,0
186714,Maharashtra,MADHA,Solar Lighting,6.3,number,215332.0,34175.56,29732.27,187335.89,0.1494,0.894,False,"Installation of Solar High Mast at Gavthan, Maske Wasti, ap. Manegav, Tal. Madha, Dist. Solapur",Normal/Others,MOHITE PATIL DHAIRYASHEEL RAJSINH,Lok Sabha,2026-03-04T00:00:00.000Z,False,,SOLAPUR(DISTRICT COLLECTOR SOLAPUR_IDA),1,0.1522024853339214,False,21.170439034171373,86.22561735540583,bfbef448fe87aeac,False,False,False,0
186715,Maharashtra,MADHA,Solar Lighting,11.11,number,215332.0,19374.94,17122.72,190300.99,0.1315,0.933,False,"Installation of Solar High Mast in front of Nagoba Katta, ap. Manegav, Tal.Madha, Dist. Solapur",Normal/Others,MOHITE PATIL DHAIRYASHEEL RAJSINH,Lok Sabha,2026-02-28T00:00:00.000Z,False,,SOLAPUR(DISTRICT COLLECTOR SOLAPUR_IDA),1,0.1908280092429802,False,21.192589829496423,86.2947101420984,feabac9f2005f4b0,False,False,False,0
186716,Maharashtra,MADHA,Solar Lighting,8.43,number,215332.0,25550.02,25132.99,211817.32,0.0166,0.718,False,"Installation of SolarHigh Mast at Aadhar Vrush Ashram ap. Wadachiwadi (U.Bu) Tal. Madha, Dist. Solapur",Normal/Others,MOHITE PATIL DHAIRYASHEEL RAJSINH,Lok Sabha,2026-02-28T00:00:00.000Z,False,,SOLAPUR(DISTRICT COLLECTOR SOLAPUR_IDA),1,0.2015355648911856,False,21.23883940088993,86.25402299766334,4c1b31d3c5cf9665,False,False,False,0
186717,Maharashtra,MADHA,Solar Lighting,10.1,number,215332.0,21328.68,20169.91,203633.19,0.0575,0.826,False,"Installation of Solar High Mast in More Wasti, ap. Tulshi, Tal. Madha, Dist. Solapur",Normal/Others,MOHITE PATIL DHAIRYASHEEL RAJSINH,Lok Sabha,2026-02-28T00:00:00.000Z,False,,SOLAPUR(DISTRICT COLLECTOR SOLAPUR_IDA),1,0.2066093419659865,False,21.15280995708163,86.10086342085468,b618d0ea49423ae2,False,False,False,0
186814,Maharashtra,MADHA,Solar Lighting,8.57,number,215332.0,25113.28,27641.8,237012.59,-0.0915,0.744,False,"Installment of Solar High Mast at Pandharinath Dudhe Chowk, ap. Pande, Tal. Karmala, Dist. Solapur",Normal/Others,MOHITE PATIL DHAIRYASHEEL RAJSINH,Lok Sabha,2026-03-04T00:00:00.000Z,False,,SOLAPUR(DISTRICT COLLECTOR SOLAPUR_IDA),1,0.1733498199412834,False,21.228573064199562,86.29913073929698,b1c62ad6b7b024ec,False,False,False,0
186965,Maharashtra,MADHA,Solar Lighting,8.8,number,215332.0,24472.95,23031.93,202652.82,0.0626,0.896,False,"Installation of Solar High Mast Next to DCC Bank, near to Swami Samarth Mandir Wasti, Ap. Dahigav, Tal. Malshiras, Dist. Solapur",Normal/Others,MOHITE PATIL DHAIRYASHEEL RAJSINH,Lok Sabha,2026-02-28T00:00:00.000Z,False,,SOLAPUR(DISTRICT COLLECTOR SOLAPUR_IDA),1,0.2033356501839161,False,21.16286669981415,86.29628802222926,4008920c823fc3ea,False,False,False,0
186966,Maharashtra,MADHA,Solar Lighting,12.47,number,215332.0,17265.05,15384.05,191871.93,0.1223,0.902,False,"Installation of Solar High Mast at Prabhag No.04, Near Sorte Wasti, At. Natepute, Tal. Malshiras, Dist. Solapur",Normal/Others,MOHITE PATIL DHAIRYASHEEL RAJSINH,Lok Sabha,2026-03-04T00:00:00.000Z,False,,SOLAPUR(DISTRICT COLLECTOR SOLAPUR_IDA),1,0.1965268486436788,False,21.110032500172295,86.15848679276519,58753fef7a811c18,False,False,False,0
186967,Maharashtra,MADHA,Solar Lighting,6.98,number,215332.0,30832.12,29276.85,204469.98,0.0531,0.945,False,"Installation of Solar High Mast in front of Shri Banling Mandir, near to Yogesh Dhobale House Zopadpatti, At. Fondshiras, Tal. Malshiras, Dist. Solapur",Normal/Others,MOHITE PATIL DHAIRYASHEEL RAJSINH,Lok Sabha,2026-03-04T00:00:00.000Z,False,,SOLAPUR(DISTRICT COLLECTOR SOLAPUR_IDA),1,0.1774577316923552,False,21.115836264613918,86.19421951702321,b7243d190e19c357,False,False,False,0
186968,Maharashtra,MADHA,Solar Lighting,11.34,number,215332.0,18985.16,16755.02,190037.46,0.1331,0.956,False,"Installation of Solar High Mast Near Lakshminagar Abhyasika, At. Mandve, Tal. Malshiras, Dist. Solapur",Normal/Others,MOHITE PATIL DHAIRYASHEEL RAJSINH,Lok Sabha,2026-02-27T00:00:00.000Z,False,,SOLAPUR(DISTRICT COLLECTOR SOLAPUR_IDA),1,0.1908480999995497,False,21.24108715856687,86.16731666074544,5c4db6b200f9efa9,False,False,False,0
186969,Maharashtra,MADHA,Solar Lighting,8.77,number,215332.0,24560.83,27075.11,237375.38,-0.0929,0.999,False,"Installation of Solar High Mast at Shri Ram Mandir, Ap. Girvi, Tal. Malshiras, Dist. Solapur",Normal/Others,MOHITE PATIL DHAIRYASHEEL RAJSINH,Lok Sabha,2026-03-11T00:00:00.000Z,False,,SOLAPUR(DISTRICT COLLECTOR SOLAPUR_IDA),1,0.1731853670696631,False,21.2629366656958,86.20815040510381,f2f486bd0ec68c5f,False,False,False,0
186971,Maharashtra,MADHA,Solar Lighting,9.79,number,215332.0,21996.9,23687.36,231880.29,-0.0714,0.72,False,"Installation of Solar High Mast near Gorve Wasti, Sadabhaunagar, Navchari, Ap. Bagewadi, Tal. Malshiras, Dist. Solapur",Normal/Others,MOHITE PATIL DHAIRYASHEEL RAJSINH,Lok Sabha,2026-02-28T00:00:00.000Z,False,,SOLAPUR(DISTRICT COLLECTOR SOLAPUR_IDA),1,0.1905465410361156,False,21.1747757610138,86.2565914908769,ee1a9656b0a55ac2,False,False,False,0
186972,Maharashtra,MADHA,Solar Lighting,13.27,number,215332.0,16228.15,17116.0,227112.92,-0.0519,0.956,False,"Installation of Solar High Mast in Gavthan, Raut-Kazi Wasti, Ap. Khudus, Tal. Malshiras, Dist. Solapur",Normal/Others,MOHITE PATIL DHAIRYASHEEL RAJSINH,Lok Sabha,2026-03-04T00:00:00.000Z,False,,SOLAPUR(DISTRICT COLLECTOR SOLAPUR_IDA),1,0.2032247489640584,False,21.10197957767378,86.25393481667997,1ba240e943816330,False,False,False,0
186973,Maharashtra,MADHA,Solar Lighting,9.19,number,215332.0,23437.03,20942.83,192416.07,0.1191,0.98,False,"Installation of Solar High Mast in Shivkirtinagar, Ap. Malewadi (A), Tal. Malshiras, Dist. Solapur",Normal/Others,MOHITE PATIL DHAIRYASHEEL RAJSINH,Lok Sabha,2026-02-28T00:00:00.000Z,False,,SOLAPUR(DISTRICT COLLECTOR SOLAPUR_IDA),1,0.20021784638837,False,21.13028127829999,86.1553468318745,e443aaac12689912,False,False,False,0
186974,Maharashtra,MADHA,Solar Lighting,12.98,number,215332.0,16584.37,15466.13,200812.69,0.0723,0.982,False,"Installation of Solar High Mast Panchwati Bypass, Palkhi Marg, Ap. Akluj, Tal. Malshiras, Dist. Solapur",Normal/Others,MOHITE PATIL DHAIRYASHEEL RAJSINH,Lok Sabha,2026-03-04T00:00:00.000Z,False,,SOLAPUR(DISTRICT COLLECTOR SOLAPUR_IDA),1,0.1992552087493254,False,21.20158163292944,86.27957120744709,8751a9b7b68c54ab,False,False,False,0
186976,Maharashtra,MADHA,Solar Lighting,6.89,number,215332.0,31245.44,29468.26,203084.32,0.0603,0.711,False,"Installation of Solar High Mast in Ramamata Colony, Ap. Malinagar, Tal. Malshiras, Dist. Solapur",Normal/Others,MOHITE PATIL DHAIRYASHEEL RAJSINH,Lok Sabha,2026-03-04T00:00:00.000Z,False,,SOLAPUR(DISTRICT COLLECTOR SOLAPUR_IDA),1,0.1774750101064281,False,21.1973722682196,86.22897419219674,176287dc16657c8d,False,False,False,0
186977,Maharashtra,MADHA,Solar Lighting,7.03,number,215332.0,30650.4,27234.08,191330.87,0.1254,0.898,False,"Installation of Solar High Mast near East side Pir Sahab Dargah, Ap. Maloli, Tal. Malshiras, Dist. Solapur",Normal/Others,MOHITE PATIL DHAIRYASHEEL RAJSINH,Lok Sabha,2026-02-27T00:00:00.000Z,False,,SOLAPUR(DISTRICT COLLECTOR SOLAPUR_IDA),1,0.1773484165781295,False,21.23700979618648,86.15104927423634,1d33fb356a54a17b,False,False,False,0
186978,Maharashtra,MADHA,Solar Lighting,7.86,number,215332.0,27392.88,25721.97,202197.13,0.065,0.958,False,"Installation of Solar High Mast at the back of Shri Yamaie Devi Temples Main Chowk, Ap. Mahalung, Tal. Malshiras, Dist. Solapur",Normal/Others,MOHITE PATIL DHAIRYASHEEL RAJSINH,Lok Sabha,2026-02-28T00:00:00.000Z,False,,SOLAPUR(DISTRICT COLLECTOR SOLAPUR_IDA),1,0.1970651869542257,False,21.247137612826254,86.18277635225128,52d3f40d24ab12b7,False,False,False,0
186979,Maharashtra,MADHA,Solar Lighting,13.7,number,215332.0,15723.35,15269.5,209116.58,0.0297,0.756,False,"Installation of Solar High Mast in front of old Grampanchaya office, Ap. Borgaon, Tal. Malshiras, Dist. Solapur",Normal/Others,MOHITE PATIL DHAIRYASHEEL RAJSINH,Lok Sabha,2026-03-04T00:00:00.000Z,False,,SOLAPUR(DISTRICT COLLECTOR SOLAPUR_IDA),1,0.2067215432630845,False,21.116822016963656,86.16920793833008,fdcf4177f17b3800,False,False,False,0
186994,Maharashtra,MADHA,Solar Lighting,9.48,number,215332.0,22714.45,22038.39,208922.99,0.0307,0.873,False,"Installation of Solar High Mast in front of Grampanchayat, Ap. Mahud, Tal. Sangole, Dist. Solapur",Normal/Others,MOHITE PATIL DHAIRYASHEEL RAJSINH,Lok Sabha,2026-02-27T00:00:00.000Z,False,,SOLAPUR(DISTRICT COLLECTOR SOLAPUR_IDA),1,0.2089148206855444,False,21.130917100609068,86.14492704346497,93b3455fbd711408,False,False,False,0
186995,Maharashtra,MADHA,Solar Lighting,8.89,number,215332.0,24208.33,21487.21,191127.71,0.1266,0.838,False,"Installation of Solar High Mast front of Shri Datta Mandir, Ch. Shivaji Maharaj Statue, Ap.Ekhatpur,  Tal. Sangole, Dist. Solapur",Normal/Others,MOHITE PATIL DHAIRYASHEEL RAJSINH,Lok Sabha,2026-02-28T00:00:00.000Z,False,,SOLAPUR(DISTRICT COLLECTOR SOLAPUR_IDA),1,0.1983204448602321,False,21.13820351800926,86.13537048538626,f24cced8a242ef2b,False,False,False,0
186996,Maharashtra,MADHA,Solar Lighting,8.16,number,215332.0,26392.34,28335.45,231185.64,-0.0686,0.755,False,"Installation of Solar High Mast in Prabhag No.08, Koshti Galli In fron of Botres House, Ap. Sangola,  Tal. Sangole, Dist. Solapur",Normal/Others,MOHITE PATIL DHAIRYASHEEL RAJSINH,Lok Sabha,2026-02-27T00:00:00.000Z,False,,SOLAPUR(DISTRICT COLLECTOR SOLAPUR_IDA),1,0.1852256695028585,False,21.215231229681955,86.21518267384486,32f8105ee6531dd5,False,False,False,0
186997,Maharashtra,MADHA,Road Construction,67.48,sq_meters,215332.0,3190.94,2799.34,188905.99,0.1399,0.817,False,"Installation of Solar High Mast at Kola Road, in front of Junoni High School, Ap. Junoni,  Tal. Sangole, Dist. Solapur",Normal/Others,MOHITE PATIL DHAIRYASHEEL RAJSINH,Lok Sabha,2026-02-27T00:00:00.000Z,False,,SOLAPUR(DISTRICT COLLECTOR SOLAPUR_IDA),1,0.1992555668401641,False,21.21137925686211,86.16792926720348,50e7c42987b33763,False,False,True,1
186998,Maharashtra,MADHA,Solar Lighting,8.16,number,215332.0,26387.96,23979.96,195682.16,0.1004,0.791,False,"Installation of Solar High Mast in front of Grampanchayat Office, Ap. Gherdi,  Tal. Sangole, Dist. Solapur",Normal/Others,MOHITE PATIL DHAIRYASHEEL RAJSINH,Lok Sabha,2026-02-28T00:00:00.000Z,False,,SOLAPUR(DISTRICT COLLECTOR SOLAPUR_IDA),1,0.196128221723132,False,21.235637558780233,86.12510607062868,f3a2e47d1308098f,False,False,False,0
186999,Maharashtra,MADHA,Solar Lighting,10.51,number,215332.0,20483.23,20600.4,216563.76,-0.0057,0.955,False,"Installation of Solar High Mast in Beghar Wasti, Ap. Mahim, Tal. Sangole, Dist. Solapur",Normal/Others,MOHITE PATIL DHAIRYASHEEL RAJSINH,Lok Sabha,2026-03-04T00:00:00.000Z,False,,SOLAPUR(DISTRICT COLLECTOR SOLAPUR_IDA),1,0.2053851433550845,False,21.195918220157697,86.15427491688713,fd50a6ac49e8ea94,False,False,False,0
187050,Maharashtra,AKOLA,Road Construction,434.58,sq_meters,979216.0,2253.27,2488.53,1081455.31,-0.0945,0.92,False,Construction of Cement Road at Kheldeshpande from Raju Gotmare to Bharat Vidyalay to Anil Kalinge,Normal/Others,ANUP SANJAY DHOTRE,Lok Sabha,2026-01-28T00:00:00.000Z,False,,AKOLA(DISTRICT COLLECTOR AKOLA_IDA),1,0.1519270493213184,False,35.908525885901234,78.83597424123546,745672c91103cb7c,False,False,False,0
187053,Maharashtra,AKOLA,Road Construction,295.59,sq_meters,988642.0,3344.63,3387.28,1001247.28,-0.0126,0.702,False,Construction of Cement Road at Pathardi from Mahadev Mandir to Prashant Shegokar house.,Normal/Others,ANUP SANJAY DHOTRE,Lok Sabha,2025-12-15T00:00:00.000Z,True,,AKOLA(DISTRICT COLLECTOR AKOLA_IDA),1,0.1925232125407245,False,35.96110625877997,78.94950117395503,55a3c6dd5db380eb,False,False,False,0
187060,Maharashtra,AKOLA,Road Construction,349.85,sq_meters,972537.0,2779.9,2550.63,892328.41,0.0899,0.867,False,Construction of Cement Road atTajnapur from house of Rahul Dinkar Mendhe to house of Shriram Shamrao Tidke,Normal/Others,ANUP SANJAY DHOTRE,Lok Sabha,2025-10-31T00:00:00.000Z,False,,AKOLA(DISTRICT COLLECTOR AKOLA_IDA),1,0.1984102553448096,False,35.95152015043604,78.80636354875726,c6a849389b3676c4,False,False,False,0
187064,Maharashtra,AKOLA,Road Construction,357.3,sq_meters,987534.0,2763.86,2790.34,996994.94,-0.0095,0.71,False,Construction of Cement Road at Amboda from house of Anil Sawarkar to house of Anil Deshmukh,Normal/Others,ANUP SANJAY DHOTRE,Lok Sabha,2026-03-10T00:00:00.000Z,True,,AKOLA(DISTRICT COLLECTOR AKOLA_IDA),1,0.2002343097368967,False,35.85797728543939,78.9551184192911,cc211c93c4c6b0d6,False,False,False,0
187068,Maharashtra,AKOLA,Road Construction,268.4,sq_meters,987455.0,3679.07,3325.43,892538.2,0.1063,0.977,False,Construction of Cement Road at Mundgaon from house of Pradip Sable to Nitin Gadge house.,Normal/Others,ANUP SANJAY DHOTRE,Lok Sabha,2026-02-05T00:00:00.000Z,False,,AKOLA(DISTRICT COLLECTOR AKOLA_IDA),1,0.1904600639171856,False,35.89044793129335,78.95948288805727,f8a11e548516db79,False,False,True,1
187074,Maharashtra,AKOLA,Road Construction,92.09,sq_meters,990061.0,10750.98,3465.2,319111.6,2.1026,0.712,True,Construction of Cement Road at Patur Jirayat  Shikshak Colony from house of Sanjay Patil to house of Devidas Adolkar,Normal/Others,ANUP SANJAY DHOTRE,Lok Sabha,2025-12-05T00:00:00.000Z,True,,AKOLA(DISTRICT COLLECTOR AKOLA_IDA),-1,-0.0182691926732589,True,8.194976175074117,72.68365549933914,2fc1d6e67d43a694,False,False,True,1
187078,Maharashtra,AKOLA,Road Construction,331.44,sq_meters,986977.0,2977.86,3035.14,1005964.7,-0.0189,0.755,False,Construction of Cement Road at Ghota from house of Pandhari Donode to house of Dinkar Tawade,Normal/Others,ANUP SANJAY DHOTRE,Lok Sabha,2025-10-14T00:00:00.000Z,False,,AKOLA(DISTRICT COLLECTOR AKOLA_IDA),1,0.1932656016898811,False,35.98815170330838,78.90335218418474,571289692d321774,False,False,False,0
187082,Maharashtra,AKOLA,Road Construction,493.95,sq_meters,983626.0,1991.35,2149.37,1061681.71,-0.0735,0.761,False,Construction of Cement Road at Rajanda from Shivaji Maharaj Chowk to Bandu Kaldate house to Gurudev Chowk,Normal/Others,ANUP SANJAY DHOTRE,Lok Sabha,2025-11-21T00:00:00.000Z,False,,AKOLA(DISTRICT COLLECTOR AKOLA_IDA),1,0.1616322751293937,False,35.80476931545402,78.8513137425826,f019a5bb608e9a65,False,False,False,0
187087,Maharashtra,AKOLA,Road Construction,358.08,sq_meters,986905.0,2756.09,2968.91,1063111.02,-0.0717,0.941,False,Construction of Cement Road at Jalalabad from house of Prafulla Vasant Thorat to Mungsaji Maharaj Mandir,Normal/Others,ANUP SANJAY DHOTRE,Lok Sabha,2025-10-14T00:00:00.000Z,False,,AKOLA(DISTRICT COLLECTOR AKOLA_IDA),1,0.1789911069862618,False,35.98525093170083,78.94826886400904,13b095ce588c461d,False,False,False,0
187088,Maharashtra,AKOLA,Road Construction,272.94,sq_meters,986743.0,3615.18,3359.94,917075.38,0.076,0.84,False,Construction of Cement Road at Vadgaon from Durga Devi Mandir to house of Kishor Nilkhan,Normal/Others,ANUP SANJAY DHOTRE,Lok Sabha,2025-10-14T00:00:00.000Z,False,,AKOLA(DISTRICT COLLECTOR AKOLA_IDA),1,0.1901295568199356,False,35.84048146578094,78.85108330538124,30b6c7861a77c87e,False,False,False,0
187100,Maharashtra,AKOLA,Road Construction,435.52,sq_meters,988046.0,2268.67,2339.31,1018811.13,-0.0302,0.75,False,Construction of Cement Road at Bhamberi from house of Manohar Umale to house of Gajanan Wankhade,Normal/Others,ANUP SANJAY DHOTRE,Lok Sabha,2025-10-12T00:00:00.000Z,False,,AKOLA(DISTRICT COLLECTOR AKOLA_IDA),1,0.1848034676528543,False,35.97010589133761,78.88682237683743,be3d7a55fc8b1859,False,False,False,0
187101,Maharashtra,AKOLA,Road Construction,286.36,sq_meters,970750.0,3389.94,3064.96,877688.68,0.106,0.741,False,Construction of Cement Road at Nimbha from house of Jugalkishor Kedia to house of Umesh Kule,Normal/Others,ANUP SANJAY DHOTRE,Lok Sabha,2025-10-06T00:00:00.000Z,False,,AKOLA(DISTRICT COLLECTOR AKOLA_IDA),1,0.1899860253634355,False,35.972463752450956,78.93656028307713,fa3e047b717453c6,False,False,False,0
187103,Maharashtra,AKOLA,Community Building,50.08,sq_meters,984417.0,19656.02,18715.44,937310.77,0.0503,0.813,False,Construction of Community Hall at Dhanora Tribal locality,Normal/Others,ANUP SANJAY DHOTRE,Lok Sabha,2026-01-12T00:00:00.000Z,False,,AKOLA(DISTRICT COLLECTOR AKOLA_IDA),1,0.1712454829205761,False,35.98450030715221,78.79469092382634,fe873276f5cbaa75,False,False,False,0
187104,Maharashtra,AKOLA,Road Construction,400.41,sq_meters,987554.0,2466.38,2232.85,894045.86,0.1046,0.87,False,Construction of Cement Road at Nimbhora from house of Dayaram Vasatkar to house of Pankaj Kale,Normal/Others,ANUP SANJAY DHOTRE,Lok Sabha,2025-08-29T00:00:00.000Z,False,,AKOLA(DISTRICT COLLECTOR AKOLA_IDA),1,0.1882573455816041,False,35.832046934052414,78.78780861198122,60dd4039414c446c,False,False,False,0
187111,Maharashtra,AKOLA,Road Construction,279.4,sq_meters,987502.0,3534.39,3187.47,890572.61,0.1088,0.939,False,Construction of Cement Road at Rustamabad from house of Balkrushna Kakad to house of Shriram Tupwade,Normal/Others,ANUP SANJAY DHOTRE,Lok Sabha,2025-07-31T00:00:00.000Z,False,,AKOLA(DISTRICT COLLECTOR AKOLA_IDA),1,0.1906725180858746,False,35.9900576739808,78.866279283063,e5c501e02a611ade,False,False,False,0
187113,Maharashtra,AKOLA,Road Construction,411.77,sq_meters,986385.0,2395.49,2236.5,920917.49,0.0711,0.933,False,Construction of Cement Road at Kanheri Sarap from house of Amol Bhatkhede to Dnyaneshwar Gondal house,Normal/Others,ANUP SANJAY DHOTRE,Lok Sabha,2025-10-06T00:00:00.000Z,True,,AKOLA(DISTRICT COLLECTOR AKOLA_IDA),1,0.1844367281544453,False,35.815868962458204,78.83555278669023,afe0d30fc3e8ceb6,False,False,False,0
187116,Maharashtra,AKOLA,Road Construction,297.53,sq_meters,986782.0,3316.57,3440.37,1023616.43,-0.036,0.712,False,Construction of Cement Road at Bori from house of Ganeshrao Shanware to house of Narayanrao Bawaskar,Normal/Others,ANUP SANJAY DHOTRE,Lok Sabha,2026-02-13T00:00:00.000Z,True,,AKOLA(DISTRICT COLLECTOR AKOLA_IDA),1,0.1881338348321576,False,35.87328643398771,78.93315877088277,06bb905b2d838811,False,False,False,0
187118,Maharashtra,AKOLA,Road Construction,331.93,sq_meters,984714.0,2966.63,3075.09,1020715.28,-0.0353,0.895,False,Construction of Cement Road at kotha from Gajanan Maharaj Mandir to Gram Panchayat,Normal/Others,ANUP SANJAY DHOTRE,Lok Sabha,2026-02-05T00:00:00.000Z,True,,AKOLA(DISTRICT COLLECTOR AKOLA_IDA),1,0.1921569259074897,False,35.9500992841959,78.90912421609993,42d7df5bfc89af03,False,False,False,0
187119,Maharashtra,AKOLA,Road Construction,390.64,sq_meters,981707.0,2513.1,2460.64,961216.72,0.0213,0.705,False,Construction of Cement Road at Sawara from house of Ramrao Nage to Aasara Mata Mandir,Normal/Others,ANUP SANJAY DHOTRE,Lok Sabha,2025-10-30T00:00:00.000Z,True,,AKOLA(DISTRICT COLLECTOR AKOLA_IDA),1,0.1974881441481059,False,35.80737661627999,78.95338596547269,ec7341bd2baa9aef,False,False,False,0
187122,Maharashtra,AKOLA,Road Construction,321.15,sq_meters,976441.0,3040.49,3342.43,1073406.71,-0.0903,0.871,False,Construction of Cement Road at Edlapur from house of Gajanan Kolhe to Sunil Paliwal house,Normal/Others,ANUP SANJAY DHOTRE,Lok Sabha,2026-03-28T00:00:00.000Z,True,,AKOLA(DISTRICT COLLECTOR AKOLA_IDA),1,0.1650714043961326,False,35.84611495914486,78.89705908712595,0475b58fe3d4d427,False,False,False,0
187442,Maharashtra,YAVATMAL-WASHIM,Drinking Water,1.22,number,199636.0,163160.34,149274.89,182646.37,0.093,0.753,False,"Grampanchayat Wanoli, Ward No2 khedi ya gavat navin Borewell , pump, taaki basavine.",Normal/Others,Sanjay Uttamrao Deshmukh,Lok Sabha,2025-11-27T00:00:00.000Z,True,,YAVATMAL(DISTRICT COLLECTOR YAVATMAL_IDA),-1,-0.0143772901353134,True,21.12640963938796,85.90015055461897,f3cd030a28860057,False,False,False,0
187445,Maharashtra,YAVATMAL-WASHIM,Other Construction,228.24,sq_meters,694759.0,3044.05,3079.34,702813.2,-0.0115,0.958,False,Grampanchayat Shelu Kh tel.Pusad ward No.1 madhye Vikas Patil yanchya Ghara Pasun te Ganesh patil yanchya Gharaparynt Paver Block Basavine.,Normal/Others,Sanjay Uttamrao Deshmukh,Lok Sabha,2025-11-18T00:00:00.000Z,True,,YAVATMAL(DISTRICT COLLECTOR YAVATMAL_IDA),1,0.2090967625056845,False,21.1159612900117,85.99703086515363,d0baea5ee99fed9b,False,False,False,0
187446,Maharashtra,YAVATMAL-WASHIM,Other Construction,127.45,sq_meters,491821.0,3858.92,3448.94,439569.53,0.1189,0.815,False,Godhni Kota Yethe Pawan sut Vyayam Shalechya Bajune khulya jagevarti taar coumpound bandhne.,Normal/Others,Sanjay Uttamrao Deshmukh,Lok Sabha,2026-05-07T00:00:00.000Z,True,,YAVATMAL(DISTRICT COLLECTOR YAVATMAL_IDA),1,0.208879834206476,False,21.239921764709056,85.89393779689122,1eb677af976afad4,False,False,False,0
187447,Maharashtra,YAVATMAL-WASHIM,Road Construction,230.7,sq_meters,484924.0,2102.0,2026.88,467593.84,0.0371,0.952,False,Grampanchayat Varud Yethil ashwinipur yethe Dharma chavan yanchya gharapasun te govind chavan yanchya gharaparynt cement concrete road bandhkam karne.,Normal/Others,Sanjay Uttamrao Deshmukh,Lok Sabha,2025-07-31T00:00:00.000Z,True,,YAVATMAL(DISTRICT COLLECTOR YAVATMAL_IDA),1,0.2022895231323866,False,21.17214280773848,86.05413621908018,64f6f131864ddf6c,False,False,False,0
187508,Maharashtra,AKOLA,Road Construction,264.44,sq_meters,985973.0,3728.51,2084.13,551130.22,0.789,0.974,True,Construction of Cement Road at Talegaon Bajar from Gordha Road to Pundlik Mohe house,Normal/Others,ANUP SANJAY DHOTRE,Lok Sabha,2025-11-22T00:00:00.000Z,False,,AKOLA(DISTRICT COLLECTOR AKOLA_IDA),1,0.0805573181300653,False,35.82322006942566,78.81462420938625,446f52f589f42e94,False,False,True,1
187509,Maharashtra,AKOLA,Road Construction,329.28,sq_meters,958282.0,2910.24,3036.0,999692.02,-0.0414,0.82,False,Construction of Cement Road at Khaparkhed from house of Balu Pote to house of Daberao,Normal/Others,ANUP SANJAY DHOTRE,Lok Sabha,2025-10-09T00:00:00.000Z,True,,AKOLA(DISTRICT COLLECTOR AKOLA_IDA),1,0.1975076292405086,False,35.8878821474562,78.93970162671404,785b194001a25352,False,False,False,0
187511,Maharashtra,AKOLA,Road Construction,510.52,sq_meters,990840.0,1940.83,2062.39,1052898.56,-0.0589,0.878,False,Construction of Cement Road at Kurankhed from Mahadeo Mandir to house of Umesh Ingale and House of Subhash Malani to Main Road,Normal/Others,ANUP SANJAY DHOTRE,Lok Sabha,2026-04-29T00:00:00.000Z,True,,AKOLA(DISTRICT COLLECTOR AKOLA_IDA),1,0.1708956681406728,False,35.85397371665675,78.97067420926008,56627c2497a0e694,False,False,False,0
